x1,x2
48.72830131302372,67.87415328230941
47.965676991668246,68.04401489328801
59.25951379379079,75.44478677949402
63.65947485993779,58.59102146351666
57.779317505901275,74.15430269330379
60.257651552318734,73.62487795311131
59.16895641920759,74.06479324306268
47.661490930875516,67.27031679107439
47.48597938714853,68.28058540300518
63.248373497494235,60.71347217673143
49.9370637510804,68.56710865062834
62.76745788425064,57.7669283346884
60.140403687663856,73.17809801831402
64.3232902529915,57.96238740031673
58.945049990778514,73.71770504578737
64.8456103276959,58.052199776263066
49.48437464309584,67.73232204724897
47.70022987491559,67.49262961952547
47.38806523629735,67.52217902591755
48.73306868094411,66.50088657325061
48.77198648584071,68.71869510511699
48.55970307544707,67.98057858426591
59.403715374180045,76.15291346742359
47.32021440852189,67.02634619019979
46.007755495598985,66.29162357224055
57.02904153631805,74.38737715522299
64.28847058103443,57.47249175885912
65.2093972449086,60.368549316260406
62.90029075869182,60.30446979957698
64.80466652615773,59.931960357052255
47.31365627936496,69.93168416680759
47.08833271041628,67.8148670526132
63.20557434841258,58.182408281049554
58.99376632419635,74.73709886136527
64.13392852167713,59.34823771155733
58.34466238839213,72.94702503633879
48.38126337188594,67.73967217991803
63.48658933452544,58.15170633308479
58.755778327906995,73.96977115918895
64.12046187242024,58.76771490323002
65.47008880590714,58.84664464117676
63.39215453821373,57.49789907004893
61.34912766170992,74.75713629620569
66.39827838131522,58.94924262005497
46.502610002674594,67.9956477249047
47.44933889795728,67.56615226631656
48.00852530183701,66.65115419603579
58.70537774243054,73.15296557042363
48.34151898693896,69.67750167298989
62.6468677974754,58.15230552787568
48.14785404438362,68.04843602285356
49.78953950039594,66.71386669357341
48.67154272400022,68.84640906943605
48.1700141666453,68.72393609560228
59.50836322659932,73.98789541063783
60.33626144078174,71.6273658063282
46.39865587895134,68.71921258280656
48.59522198405161,69.84530178467509
64.93913287083099,59.836158578085396
58.91355953945128,74.98740127186127
66.07061894430835,58.9638359991323
65.18483299475902,59.71786656856119
62.75843845854064,60.53562610667235
58.74080677107221,73.97608959833015
49.01006303760106,69.16345937051899
48.546732523707504,66.89025383959128
65.61969285273906,58.52964322758224
48.903955203725594,68.56330779749905
59.10137799071136,73.60555076170613
48.828068094220114,67.83171057542911
63.883152756461904,59.977579010626364
63.43490936321663,57.590368858983794
64.50150735186709,58.631471760680824
60.32995781699449,75.7793706795552
60.09167250256656,74.37081386260402
65.76746318341152,57.86832600827064
59.58828505061061,72.58548011781217
63.93672773853172,58.199196074241414
63.49221031756719,59.34100052711749
66.02336240742127,58.64633327496661
65.01937690091128,58.909046735937395
48.54302329429502,67.62323571410413
59.04576470096066,73.78577449665742
59.2572656527809,75.50393433612045
64.60820824601895,58.89491965278699
59.837078586204655,74.70071730089202
58.220091948345065,76.31066415916705
58.92961937881313,74.84852444729121
48.5759560973871,68.2361901714662
59.26130671367926,74.77180478555825
50.809502781270425,67.92966166200338
59.04530320413307,74.52339194262173
48.16784064635764,68.75703442674441
63.592240171476405,56.20493196444602
57.456935547612716,74.55582157031158
64.77764746486451,59.285634258405565
59.78922206612087,73.27398146478725
64.47295606741362,57.36079810689206
61.404472034922364,74.3224475470619
63.276300957095444,60.385707542943024
46.75588938955053,67.06272816497994
59.37619493959779,74.74619470907284
64.61318509568845,60.51080842586306
48.94679377168642,68.36867036802109
65.65987591033755,59.82529029655189
46.524193410640436,69.58918492567504
59.00856993031671,73.92320688036256
64.68351180417909,59.57958093024553
63.053717041179276,58.53907680241646
46.76376906327626,70.07756881881942
47.117157856395934,68.21543831303676
46.57093341231803,67.62343540623371
58.958061801737585,76.2163067019971
47.13557056507829,70.172542325826
59.27505130833065,73.68686476952091
49.22723548123393,67.99263099740296
58.077307942947705,73.90545836870305
64.00736605499483,58.16129612691065
58.37517347817186,74.2891882175769
63.396117999277294,59.06244622532867
65.00409954211128,59.90689388107564
48.51325534571267,69.14018203081076
65.63396539317017,58.736388216296646
65.02139868355032,57.377888178606156
60.57459395474751,73.73513921551259
65.22123963559048,61.17335471692526
59.15119552358901,75.88530414387346
64.68973675372109,59.2182793354539
59.74499546414059,74.74627850705335
58.979596372699476,73.619588162077
47.94602695964447,69.02671860135521
49.531776680601666,68.46631489740436
64.25905316101424,59.759520229062375
47.968992152744384,67.29851268278193
60.25113927775156,75.50814484017533
59.537258924620104,75.82131648048073
58.76512779381765,73.88601585505697
60.255811364787675,71.71142388054282
63.389731458003595,58.140544313255184
47.28929949332823,66.76222508066066
63.623146811338685,60.031623298239225
65.17011224425852,59.50030094686955
47.728583125488,66.65814724753255
48.24148947140788,67.47492514651469
58.66761797499564,72.9836790181227
47.468989235399086,68.34348734342893
59.6066954023694,73.15846931978453
65.08135458591242,59.36655267884174
64.23384614309323,59.860892406745535
64.40795431482164,57.080937514584186
62.60989653932576,58.306173662137056
59.11754481889867,73.65731500767086
47.2930758730198,67.18837658712593
63.329590401577995,59.23224031878594
49.398696690815726,67.42061599385295
58.57985109425503,72.90061864571524
46.925196748301644,68.54751367896665
47.544838393706506,68.46557579619505
59.55714392591181,74.46336432943895
49.08312152140019,68.67461492835706
49.01542347986104,67.85833841998084
63.908011502570005,57.77631355763557
64.57873896095825,61.26543080145898
47.73101984191058,68.91304905684103
47.92064683740643,69.70484141347463
63.07107488396531,57.89929016878576
47.658189442318694,68.40326656552932
65.20875158759786,58.62298738728403
48.28360077414776,69.17203856481763
48.95430417258894,67.83214700700321
63.65730117863983,60.16390565423109
60.21353715072065,75.72699151519724
60.57199492461888,74.1871181377054
46.537484065043394,68.1336923924422
63.44928144690484,59.280273979462656
48.21551512066684,69.54972522191
64.21538456360278,57.50868297232123
64.7615403040407,58.7131680075624
64.10512433473161,58.657461020770334
59.03922144220574,72.99209168009973
57.81027695612414,74.97742235262496
59.00588853605127,74.06474022294242
63.144087248921466,59.008550212446764
47.29373925030994,67.18372976504186
58.68851507760299,75.31030369848725
63.94791996997191,58.378877875743726
64.6696221306236,59.286088655982056
48.5328279613374,70.0671826384016
58.79456141653624,73.25114598755736
59.282674696226756,75.38721568523356
49.23262589796357,68.53100086059776
59.936527244846744,74.8060859311898
48.81681333167618,68.18032744259888
61.77636012832317,75.31152246050817
63.39697464919435,60.86221006984868
62.133647831260134,60.444851908445145
65.54485371397583,59.655945782346876
47.17177384222602,69.14444233011122
57.13765112405704,73.34453612988216
48.146447553779645,68.45409594060817
64.458553324371,57.798861870164494
59.202561859877825,73.9721934594843
60.7577472015617,73.67759378896781
63.44879022330727,58.819410689900366
48.46715741418654,68.78225143769967
64.59687308168975,59.702744559399896
63.458180824614864,58.1321863481954
48.196566170568346,67.66744842189
58.62907142955278,72.92925149971617
48.14268042783696,66.285769012371
56.734043115462484,74.97336249787713
48.27975014683402,67.87499938981128
48.80648897408914,69.4376540210803
62.560473818676506,58.927020487161165
47.600261281565935,68.0224663392181
48.15947852154204,68.09358664515399
63.8989216663364,61.0629584194907
63.95969863549371,57.04084699413735
59.73211947867517,76.38808653500256
62.616280544379954,58.9723523151062
61.27636605051548,73.01928391237531
58.24574670104813,73.92922292877333
59.43897387076067,74.17985912349192
48.588516845335484,68.41052803603674
62.23682352720323,59.62919007529545
58.85035387744251,74.78309301977919
63.9722710014321,58.779909487886684
49.06311168900115,66.73896490659483
46.596010887071294,66.41850001190483
64.85686027404859,60.15444879266812
58.58758884591986,73.24873104919612
63.47052032499182,60.77626142669743
60.618085917652884,74.43189907986132
58.997986370804874,73.20762245711784
64.60152045294231,58.88671204617531
57.1045953134447,74.61852738853929
47.35463686001462,67.86108039754781
63.58098356008854,59.36644906512518
47.65962120422232,69.00616585477856
47.784735484034044,67.87775950395745
48.326760108351294,68.22822097842123
62.826783974807505,61.037442549470725
59.33158895136358,74.25973769722658
48.53558902796831,69.33216803166655
59.69145352766528,75.69342887020478
58.890398652816685,76.7794966530615
60.4934996916796,75.66506494584398
59.35104390216865,74.08015578112784
59.76964088461486,73.26764218293356
59.68011984146257,72.04644869772702
64.2817935975867,58.18532520890636
60.52180941797379,74.86304391986172
63.29155637329692,57.69106215059902
60.018446804486416,72.76498531791101
58.83890572688792,73.89640531536297
58.338586889474215,75.18729081084244
49.47155395101178,67.39053432303379
47.27369148325056,69.38768982682805
65.85722600239666,58.4779077201175
47.339829760244776,68.13171863178754
47.20501992469142,69.54262187429768
48.15078929872129,68.17300925002884
63.1027034199405,59.08655256437922
64.6145526343648,60.3373117366943
63.99274617723367,58.6914400900781
63.4932411200823,57.83828495070333
48.51802590936715,69.30151124061953
58.04528993083011,73.60546958526119
65.57306259644378,58.86728567702384
59.44271033510932,74.86087974979871
48.29479546315496,69.4596114587446
59.91428022991199,73.79125500370469
66.2627640013664,58.732720693693715
67.41967861973812,59.22898610726863
63.49499938026734,59.177176295624065
49.613857539201376,66.0065801579535
61.662969977446835,72.912677298919
49.01411948171035,69.60423499113746
59.710375979751916,74.88708358808863
47.53078148798494,66.61043089080698
46.828585108283086,67.32661977196753
64.92616601579435,59.091306859203144
63.309722273770156,60.05650746113397
64.08648539887125,59.80891664789802
64.29965812345922,57.245257198231
59.03978360470202,72.75056878486673
48.356277890644904,69.74471972327927
60.288475626349154,75.74200703991075
63.58099112587738,60.72140820979386
47.145813756755715,67.23214820456704
64.2674956382222,58.44570902194205
65.57371789933475,59.24481903349868
63.601522414600176,59.51173361980857
49.869561386396754,67.83698512110968
64.49970196245626,60.094244394901004
48.09907581886506,68.01229939163245
60.46172475277523,73.91365716966637
48.2341640775607,68.03881076789867
60.25004596536192,73.71601738021761
58.49774879226555,74.75394547137702
47.52509238770527,66.98091611274194
64.72981897283677,61.7988415837423
60.23484661753286,74.11758439335681
65.00444413534248,58.50035383296773
58.75736927508034,75.04347626846426
64.65132937757798,57.26359846975889
63.79287849864857,60.46564522173999
48.33401856573328,69.29200397955817
65.64122229588222,60.077072136771356
49.56049969795072,69.59268434677946
64.56813567977947,58.90170725543495
47.716660185896885,67.72701099257824
48.60935643661921,67.16228411209194
59.969806170074165,74.15874421793976
48.57614402795625,67.51434905267557
64.54543701894205,59.86947262880182
63.48300165196985,59.59527343380359
59.89190562836905,75.41501512948581
61.04135028566679,74.53127072900509
58.79589928449386,74.12912124378175
65.57516548881364,58.074880045514455
58.75889325977826,74.00430180753062
49.89019806792129,68.8845658396553
47.92857846049644,66.41642405995006
48.37558089575387,68.73846268540545
57.711997137964794,73.47807161542231
64.44156780199832,57.88246918890486
59.459732575842395,74.66951487125753
48.344484994290106,68.69847753522546
64.97905563682495,60.1440649432922
47.475647238573536,68.20898420117322
58.46047444266485,73.10397462441549
47.772980447454614,70.67070179675822
63.369543217612865,58.808384862127724
59.61705891677214,74.6966659556455
57.76058082722473,72.7992752492093
59.59251555035569,74.3164394325561
46.4057036897851,69.92800956312496
63.68226399271572,58.73179519235372
63.8471463019486,58.571010425040996
58.46305885093491,74.18845388143042
59.34751139279899,74.58755062927493
64.2375582346061,59.050985369590784
62.356341953130595,58.86167332601771
65.96100906779124,58.24737144915557
64.380277814356,57.633926422328834
46.49050831475963,66.35408155965247
46.86914459709615,68.15909068018684
59.208161682449884,73.5593944859014
65.3660091619846,58.52058626529587
49.05549024146852,68.68855205661772
61.471344701020506,60.19122044450152
65.67168734296405,59.435573054677285
62.877943863904875,59.905139392536576
58.432710971826076,73.57392561081008
64.81271238152175,57.754934171728195
59.430221075369374,75.13494538125046
58.62329927901391,74.90629216480957
66.84312843421608,58.63545417586978
48.28540819744772,67.91412619770333
45.69136758130207,69.24539473548933
65.83352437379696,59.68745426073061
57.44751227029527,73.45425947938246
60.53261603800253,73.1322171531641
60.122305915636765,74.49602588427517
46.75374746118418,68.631462408179
63.109695653330974,57.82508508676146
56.840225537625145,75.02066156895812
46.995339114862965,69.12722981881886
61.12593654037836,75.05154408037694
48.41494446747954,69.1090374734451
60.03334687955682,72.75008692920692
65.39396601946716,59.38598091172748
47.639206918128394,67.85117350672068
47.48187841411867,68.30171372115126
48.75145108080642,67.49927823425219
49.00224377657184,69.3302063524141
46.44441468507654,68.93703394389532
64.53782435172675,59.452357290166894
64.14436035495325,58.05148452722699
59.91649201399098,74.19549664229551
65.00065043412513,59.60247618830685
60.19378015689022,74.44530314867941
46.50957195760388,67.61942971241893
48.26084369628884,66.14990458493011
58.92318247075835,74.15031150294222
63.74334552918353,58.22369492772675
58.505429605829114,72.38624650529383
47.563434134126766,68.60650155943716
47.049588774476426,68.01624462454888
59.548162779156144,74.74520549311993
64.02622683620501,58.18056656191305
63.84740604131443,58.72283117466861
64.4102631136861,60.60289121474965
59.67313995250247,74.2688925838748
58.73466238665422,73.85280900757776
57.38899963796031,74.74391949436865
64.45597459342156,59.347219044400155
48.94690954775623,67.85155590089582
48.32214549373512,69.42781226509194
63.022082187051325,60.00693261977096
50.74950578651966,67.38299699793367
47.76549416038537,68.90952139613204
47.772060412475824,68.67612749946908
65.51378168453671,59.2509834824526
58.39300000606966,72.82227187674015
47.0119823867547,68.09517343639614
49.277282521192554,67.2196197983604
47.967558404223645,69.92491898122412
47.68016492739592,66.3862824194451
46.46475895533525,68.00390084435966
59.28999650166567,74.77764147545612
59.35393253523173,73.19894947577656
64.19335129842555,58.77554912112803
64.476757171572,59.24096641642515
65.6500486777399,58.62910467606285
48.58508497632848,67.77289114403045
64.08048962368086,59.41739657145919
66.09829509312758,58.825319813520636
58.43727035296645,74.02106119781837
60.26217884035602,74.64391487936388
58.65365235706791,75.91005756892449
59.082329181760755,74.46444313978654
58.480393128015066,75.48405926161361
46.43656150302731,68.85981652227947
48.37013590472038,69.25825380612686
47.50390454981675,67.74007748201355
58.952292721166636,74.08668747833325
64.51772791962418,59.5644043333666
58.93941131240722,74.770307513681
48.988036133286954,67.32084359995893
48.57177805424816,68.34886724912899
60.342636160384984,74.45459421490294
63.831226496562905,57.941989814950475
48.16705932459636,68.64318769947145
58.05895688205647,73.0203254677202
48.08381863680809,68.20959189992858
48.17506699945711,67.17209569577248
48.6672615437776,67.98802475848969
58.749596950626334,72.14363982129333
64.26093583008675,60.60874608425662
63.86054965396569,58.97955846704963
65.55737259880011,59.013687911466235
58.48591698907598,74.4189883693139
63.38844139449042,59.36778776472148
65.07326106601218,59.57066483625642
48.156694072126925,67.7049279632276
60.545546918242344,75.44666156555458
49.00832188241479,68.76589470255304
65.02286445626676,58.2650275009499
64.97180434018574,59.064098594968634
60.21480106550902,74.37233561981712
63.88710456566632,60.104071605848574
48.752385549925805,69.02114185743045
63.727124168454566,57.85479987930917
50.5801616595765,67.91926419236754
60.88729442661683,74.16188470975196
64.77774908478237,59.462115091429546
48.484635456225405,67.65318390559582
58.92435116549243,72.16560168801719
57.98725243719133,73.77698532764822
59.190318512692556,74.25716019420844
65.2154718576144,59.5475543791122
64.34708175326341,59.42090272392989
60.036529818522155,72.7964195648843
48.6973908594257,67.79765841114684
47.671291346211895,68.50228125749655
49.4440696062224,67.80701270351562
62.089439406022805,74.29311830723734
48.62765889881336,67.39253839575782
47.2061086255046,66.67913167780803
63.84240071600288,58.17544147861835
64.94808433003575,57.97826418227481
59.67749502426644,76.10971175417339
60.47141265717347,71.80785830717366
66.59535087697449,57.76032536269246
47.13008314440606,67.39033338525954
62.66620936846618,61.28308836430336
59.520127446162846,74.76903233696245
60.859794069033406,75.21959491297899
47.790249755056024,70.1652327200202
65.84147460086542,58.78091383804395
48.6418487873292,65.58923136831082
58.89518290276692,76.29657502733474
62.803763647374566,57.82894347559737
49.69021153945723,67.19019994004185
64.524304520432,60.474535856509874
49.51946590757536,66.48912156717603
58.363280070150246,74.01709960892865
58.21405742282154,75.66847104518251
59.4018432523768,74.89404718197241
60.322720464938755,74.94926756491567
63.82404054401507,58.20952187218276
63.794623483932334,59.125438443155105
47.78725384290554,68.15476109013683
59.57655455271683,76.03798600630661
64.95281486858953,57.54380695346371
60.314074177240045,74.68577062646078
48.11887546863241,69.36847711195749
65.1851023900004,58.51384587661878
65.57648654240592,58.93820498350332
48.09318920695325,68.46648591866105
63.90245439880063,58.24485014864922
49.65986429153025,68.22291791146885
64.48828660630433,58.66968530341692
60.15425307860622,74.48871799001058
47.29674590635136,68.30280931522825
59.26216134191781,75.50012285307747
63.24187209414895,60.72106318598805
64.04175913589064,58.361391008934476
58.22806551267587,75.26786946047194
60.58124514581153,74.6839855854426
47.973896132383096,68.19653043778554
59.98309517419374,74.00318416354696
58.52241820427734,73.78819330875334
60.32506372757353,74.70700795731902
64.74675625113079,59.013294232376474
63.468399439946396,59.310599266167436
57.84278600837575,74.7843617945496
59.88695713080841,74.2509390344834
47.15776127567703,69.55678703678608
64.48857095234321,59.198445143846364
64.75594279755755,58.92325676933357
47.60006208694531,68.30418202898608
47.645682398022316,68.13304135843056
64.69689913087124,60.73566804254888
46.54445837735049,68.97492448260364
63.35130291954611,60.35195683686172
59.2827259483933,72.70634316164849
58.237032921637315,75.14824107522774
64.85141150287727,58.444836700000316
65.26054627944212,58.38153542495955
64.40936503626772,58.08684151690533
59.30283334618228,75.73464021332447
64.44015471847185,59.91999766889783
63.3159148049415,60.28280585417588
63.716001054468386,60.130236204155224
59.74797304657245,74.98392952791103
63.55237719258685,58.749089368916856
60.623506034186946,75.56942282230217
47.7968296631526,67.40903888042729
47.2331161800906,68.67879830649703
66.36549486793162,57.42860806627079
63.411025804539996,58.44830336595629
47.72574363365189,69.07987569979227
47.28980253765921,69.12059155987825
58.53198966840452,76.2771079266168
64.71708908072499,60.77536546740643
63.842762119259454,59.763854974590686
65.33007988090613,58.40811048127133
48.8977025849009,67.70914258867437
59.792261699099356,71.59445021709111
64.48352537239667,61.17163988029117
57.376808725659465,73.82758834014325
64.47609662156907,58.022747821110954
60.06967608582085,73.98503401793994
48.167049940680826,67.55155203605584
48.17409779644026,69.98981650985068
63.45641718464179,58.507880561709264
65.18514957227906,59.004391292851054
61.31615737993961,75.84755776495219
49.137529227361526,68.65806755877337
46.473587902191746,68.28411463681472
60.1795433155682,73.90062387678181
63.74118624479058,57.98760636716905
47.13826100987428,67.12780158862925
48.66905496690192,70.42093724652959
59.170609672510906,73.45396375547595
65.11222350482926,58.23473272908285
49.18795919494339,67.10790578473836
59.32593974453624,73.04864710387302
46.33176732510581,67.32821700426824
48.695477256319634,68.27677462200009
57.90195776075362,74.8064346747823
47.75876777598772,67.17121478335847
59.67955904235151,74.9758868079932
47.59693813109026,67.17421175356677
47.160849822836845,68.60753826835591
49.408743961129446,67.2445036939581
64.5792806027223,59.988732943278954
63.86183299959729,58.529193730087094
65.26436912799004,59.740527810885816
63.54378249394049,59.71946131396582
47.33215663419512,69.67853697737779
48.519296884010046,69.71900086709658
58.88356317170757,73.92896867190657
59.02251135023877,73.42142717796146
49.09767633361257,67.40011308044109
58.589805689285384,73.67749319576755
58.70591631630256,74.24956842709965
60.489562199125025,74.13282717217322
65.68205634932993,59.457884481029915
59.99833543754139,75.26259895906908
65.88030127398021,59.41724563945144
48.16019948752899,68.0383580613071
59.33708233301047,74.36565793078266
64.75409078502528,59.39873562623418
48.794899086570965,65.59591571391482
58.061003698864724,72.39841828373173
48.93811223735459,66.93237729580801
58.740921753524205,73.84585366121664
48.06718863904352,67.68363392233643
64.68425000574359,58.440262192261
48.13040294074683,67.36376532146215
64.27930567078646,58.96984489127379
60.427625239940745,73.37083033314669
64.19937977630036,59.27852007096749
59.018068236797944,73.14084678173474
58.875696310948825,73.38821311415899
58.82390329998904,74.63694732845852
62.88892312094413,58.99808565816275
48.10040307066701,67.80573991091609
49.53045535650667,68.28890402278458
64.33623531736961,59.978233345403034
64.75103208652271,58.17721946996748
59.74958175063363,75.0736161417097
64.30387520122817,59.33846392583974
64.6162487424702,59.22979802731466
65.40288787694196,59.211990886213584
66.00369000018999,58.90649804741113
64.98112785620282,58.66426406896005
64.18665072064961,60.29865359933154
66.56950368572824,59.156577341876165
48.19644879767575,68.90807431390196
63.9570618600961,57.29846366136182
49.24621540618961,66.56656554115928
63.2338779387135,58.43715461613786
45.970863376540166,69.44902119408988
47.27122931745453,68.26592483918903
63.71343368191509,59.06489167810574
57.94668065389584,75.16734092285779
66.74590423803494,56.79416482134932
48.1690033970492,67.80271525870263
58.44884686263493,74.60514612135006
49.729199759250186,67.94163539578126
57.55014580330258,73.88906896947726
48.467991196443855,67.54083813404802
59.23554833729541,76.62376647081597
47.94517621025143,68.95508839563752
64.29383786187995,61.379111275740776
46.32078801400317,68.54180441889666
58.407704615775074,72.89520796605417
48.14217170816896,68.00852524839877
58.610586197631704,74.25665367449086
60.88146754725483,76.26293214954833
47.071458292699894,67.57448514412009
46.9160641242924,68.41423973038239
64.8606310391791,57.69798974413768
48.62257602802629,68.61748550197943
61.66590721347799,57.88553610606871
65.17250040676188,58.906918455067
63.310823615296485,59.47259442287206
48.15431754490788,68.74086194030447
